39	98923	1
39	94978	1
39	96937	3
39	94935	5
39	100317	5
39	95045	5
39	95036	5
39	95047	5
39	94986	1
40	92166	5
40	28392	5
40	91464	5
40	83142	5
40	94952	5
40	13215	5
40	90388	5
40	94949	5
40	87679	5
40	979	5
40	95045	5
40	95504	4
40	95047	5
41	97172	1
41	95012	3
41	101744	5
41	90388	5
41	94019	5
41	96823	1
41	94929	1
41	96070	1
41	95072	3
41	94939	5
41	95015	4
41	95815	1
41	94982	5
41	94997	5
41	97742	5
41	95057	5
41	95045	4
41	96932	4
41	95020	1
42	94939	4
42	100300	3
42	95072	4
42	90388	4
42	94019	3
42	95045	4
42	94929	3
42	95047	3
42	96932	3
42	94986	1
42	97740	5
43	92930	5
43	96522	5
43	95063	1
43	103874	5
43	96393	4
43	95012	4
43	94978	5
43	76172	5
43	90388	4
43	95045	5
43	96934	4
43	95948	5
43	92229	4
43	93211	4
43	95047	5
44	94939	5
44	97742	4
44	96937	4
44	90388	4
44	91465	4
44	94019	2
44	95045	5
44	93211	5
44	95047	5
44	96070	4
44	97740	5
45	23345	3
45	92930	4
45	233	5
45	78325	1
45	95068	4
45	96245	4
45	90392	4
45	95017	5
45	90388	5
45	12384	3
45	95276	5
45	93493	2
45	93211	5
45	95072	4
45	98317	1
45	94982	5
45	90121	1
45	94952	5
45	97742	1
45	34713	5
45	95057	3
45	96067	2
45	5083	5
45	95054	1
45	95045	5
45	5097	5
45	89410	2
45	42049	5
46	946	5
46	93727	5
46	218	5
46	331	5
46	31254	5
46	913	5
46	1003	5
46	576	5
46	184	5
46	36965	5
46	95053	5
46	34204	5
46	69	5
46	71	5
47	94939	4
47	87664	4
47	38469	4
47	90392	3
47	3579	3
47	92137	1
47	90388	4
47	4220	3
47	24373	5
47	95045	5
47	89594	5
47	90396	4
47	5514	5
47	529	5
48	95815	4
48	90392	4
48	98011	2
48	94952	5
48	96067	4
48	95009	4
48	91465	4
48	90388	4
48	101744	4
48	96937	4
48	87679	5
48	95045	4
48	98164	1
48	95047	5
48	90396	4
48	96932	2
49	96522	4
49	91095	5
49	96248	3
49	96245	2
49	94978	2
49	97589	3
49	87679	5
49	96251	5
49	94979	2
49	103583	1
49	96246	3
49	92229	3
49	95504	3
49	97585	3
49	97584	3
50	38315	5
50	95385	5
50	92165	2
50	123	5
50	90392	2
50	95022	5
50	95017	5
50	94963	1
50	31134	5
50	82290	5
50	77387	5
50	84624	5
50	90730	5
50	348	5
50	36557	5
51	92166	5
51	85807	4
51	92165	4
51	94978	3
51	87663	4
51	91465	3
51	94949	2
51	95045	2
51	51411	1
51	25538	1
51	84666	3
52	89860	5
52	24771	3
52	90397	4
52	233	5
52	96245	4
52	90392	5
52	36772	5
52	87678	4
52	94019	4
52	94939	5
52	97742	4
52	31700	4
52	83800	2
52	96932	4
52	3894	4
52	3772	5
53	94939	5
53	100300	4
53	95072	5
53	95015	3
53	94978	5
53	96937	3
53	90388	5
53	91465	4
53	94019	4
53	94949	4
53	93211	3
53	95047	5
53	96070	5
54	95072	4
54	94966	4
54	92930	4
54	472	5
54	95525	5
54	98651	5
54	94990	2
54	42147	4
54	95017	5
54	96937	4
54	95045	5
54	93211	3
54	95047	5
54	96932	3
55	456	5
55	87664	5
55	95010	5
55	69900	5
55	22319	5
55	94952	5
55	92611	5
55	26512	5
55	95045	5
55	84621	5
55	175	5
55	89411	5
55	87658	5
55	944	5
55	51414	5
56	36742	4
56	95063	4
56	91047	5
56	163	4
56	91465	2
56	17139	5
56	96937	5
56	37877	5
56	34504	5
56	92228	5
56	28513	5
56	93211	4
56	95504	5
56	97559	5
56	76159	5
56	98319	5
56	89581	5
56	97586	5
56	95002	4
56	87679	5
56	26512	5
56	95045	5
56	95047	4
57	94939	5
57	95015	1
57	94982	5
57	97742	3
57	96067	5
57	95009	5
57	95054	3
57	94019	4
57	96937	5
57	91483	4
57	94949	5
57	96934	5
57	90396	5
57	93211	5
57	95047	5
57	96932	5
58	95063	1
58	51394	5
58	90392	5
58	91047	5
58	94978	1
58	95009	1
58	94949	5
58	90661	1
58	92229	3
58	98164	1
58	97740	1
58	94952	1
58	95002	5
58	87679	5
58	95045	5
58	96246	4
58	95047	5
58	90396	5
59	11174	5
59	29540	4
59	23400	5
59	6231	5
59	94978	5
59	30433	5
59	646	1
59	14148	5
59	85	5
59	92229	5
59	84666	5
59	22704	5
59	81371	5
59	728	5
59	717	5
59	91483	5
59	988	5
59	7653	5
59	100300	5
59	92166	5
59	16577	5
59	1291	5
59	22319	5
59	95275	5
59	95529	5
59	51402	5
59	163	3
59	104463	5
59	24373	3
59	89413	4
59	50883	4
59	98162	5
59	94967	5
59	37628	5
59	162	5
59	58146	5
59	58106	4
59	22983	5
59	82	5
59	22989	4
59	95380	5
59	91806	4
59	40816	5
59	20827	5
59	233	5
59	726	5
59	38471	5
59	96648	5
59	26699	5
59	94962	5
59	58041	5
59	26337	5
59	367	5
59	95086	5
59	51704	5
59	29354	5
59	814	5
59	9843	5
59	37956	5
59	94939	5
59	3734	5
59	28827	5
59	47047	5
59	18826	5
59	58151	5
59	6464	5
59	28240	5
59	18019	5
59	84646	5
59	7595	5
59	1003	1
59	61134	5
59	16530	4
59	29663	4
59	29453	5
59	50986	5
59	66877	5
59	1838	5
59	100942	5
59	94982	4
59	43976	3
59	51600	4
59	92708	4
59	84663	5
59	51400	5
59	95057	2
59	43016	5
59	82533	4
59	12008	5
59	95004	5
60	90392	5
60	103409	5
60	91464	5
60	97742	5
60	95947	5
60	94978	5
60	91465	5
60	96937	5
60	90388	5
60	94949	5
60	95530	5
60	93211	5
60	95047	5
60	96394	5
60	94986	5
60	87660	5
61	100300	4
61	98162	5
61	95529	4
61	90392	5
61	95017	4
61	90388	4
61	91465	4
61	94019	4
61	87679	5
61	90396	5
61	97740	5
62	233	5
62	28392	5
62	31254	5
62	39182	5
62	4460	5
62	90388	5
62	53070	4
62	1003	5
62	86980	4
62	576	5
62	92910	4
62	20176	5
62	7243	5
62	13586	5
62	81722	5
62	51594	5
62	13215	4
62	95045	4
62	4129	5
62	82062	5
62	58107	4
63	50517	5
63	94982	3
63	24411	4
63	433	3
63	86980	5
63	10420	5
63	32499	5
63	1352	4
63	58101	4
63	90393	5
63	33743	5
64	93606	5
64	91478	5
64	90187	5
64	82534	5
64	95525	4
64	79393	5
64	95022	5
64	536	5
64	859	5
64	24539	5
64	45836	5
64	51415	2
64	90398	5
64	84669	5
64	100928	5
64	17124	5
65	100300	4
65	92914	4
65	89976	5
65	90388	5
65	95045	5
65	89594	4
65	40934	1
65	36965	5
65	8131	5
65	94986	1
66	50747	4
66	41427	4
66	19610	5
66	51019	5
66	87686	5
66	26819	4
66	9843	5
66	4837	5
66	13973	5
66	11511	5
66	58114	4
66	52571	4
66	122	4
66	10609	5
66	12841	5
66	69	5
66	51414	5
66	38440	4
66	773	5
66	1036	5
66	3225	5
66	92464	4
66	517	2
66	6155	5
66	213	4
66	37527	5
66	58161	5
66	26985	5
66	4066	5
66	657	4
66	7195	5
66	51354	5
66	27379	5
66	92825	5
66	84664	4
66	606	5
66	11917	5
67	14915	1
67	51335	5
67	92822	1
67	90193	1
67	38521	1
67	26557	1
67	96937	3
67	58041	1
67	47119	3
67	95948	5
67	20176	5
67	93211	3
67	71	5
67	16132	5
67	130	1
67	173	5
67	95506	5
67	938	1
67	30932	5
67	16134	5
67	58151	5
67	979	5
67	58056	5
67	82062	5
67	91916	5
67	81285	1
67	62	5
67	93502	5
67	25879	1
67	92464	5
67	87663	5
67	90388	5
67	51640	5
67	9377	1
67	92612	5
67	100	5
67	243	5
67	16182	5
67	39573	5
67	54289	1
67	84203	1
67	331	5
67	250	5
67	115	1
67	71833	1
67	95047	5
67	95000	5
68	94939	1
68	36521	5
68	96522	5
68	51512	1
68	97742	5
68	95057	5
68	94978	4
68	96937	5
68	101744	5
68	95047	5
68	96932	4
68	94986	3
69	96922	2
69	98011	1
69	94978	3
69	96937	4
69	94929	3
69	95504	5
69	51546	5
69	90399	5
69	91483	4
69	95002	4
69	51431	5
69	58107	4
69	100300	5
69	94923	5
69	90392	5
69	97172	5
69	95017	5
69	100305	5
69	102932	5
69	90388	5
69	13951	5
69	83141	5
69	13586	5
69	95045	5
69	95001	1
69	95047	5
69	85803	5
69	89420	5
69	233	5
69	95063	1
69	35976	5
69	95009	3
69	90266	5
69	507	5
69	367	5
69	95053	5
69	95086	4
69	93211	3
69	94939	5
69	100108	4
69	58077	3
69	92618	4
69	94952	1
69	95076	1
69	97742	2
69	87679	5
69	90396	4
69	82062	4
69	94986	1
69	93498	5
69	91047	5
69	95012	4
69	101744	5
69	91465	3
69	35112	5
69	1003	5
69	53070	1
69	85809	4
69	94949	4
69	92612	4
69	95052	3
69	97740	4
69	96070	3
69	95072	4
69	98319	4
69	94982	5
69	95057	5
69	87462	5
69	95004	5
69	96932	5
70	95275	4
70	96245	4
70	94982	4
70	94971	5
70	95506	5
70	94978	5
70	96067	4
70	101744	4
70	96246	3
70	95045	5
70	90396	5
70	95047	5
71	51428	5
71	95030	5
71	91464	5
71	91047	4
71	84717	4
71	93370	5
71	91465	4
71	94935	3
71	87679	4
71	92611	5
71	90396	5
71	95047	5
71	90276	5
71	58169	4
72	94939	5
72	100300	4
72	95072	5
72	95015	3
72	98319	4
72	94997	5
72	90392	4
72	91465	3
72	90388	3
72	96937	3
72	101744	4
72	94949	4
72	93211	4
72	95047	5
73	328	4
73	31254	5
73	89584	4
73	1004	4
73	184	5
73	90393	5
73	28205	4
73	58168	5
73	92236	4
73	83142	5
73	913	4
73	122	4
73	91483	4
73	58165	4
73	87702	3
73	93494	4
73	41412	4
74	35676	5
74	90193	5
74	94978	1
74	103401	5
74	94019	5
74	576	5
74	20176	5
74	282	5
74	94939	5
74	90400	5
74	50880	5
74	51594	1
74	23279	5
74	22704	5
74	58038	5
74	97742	1
74	925	5
74	95025	5
74	28093	5
74	94986	1
74	82062	1
74	58065	5
74	11681	5
74	149	5
74	91047	1
74	95080	5
74	87648	5
74	1003	1
74	51415	1
74	103399	1
74	455	5
74	98164	1
74	97740	1
74	96070	1
74	95015	5
74	96522	1
74	93491	5
74	667	5
74	94967	5
74	25823	5
74	90394	5
74	101403	5
74	92926	1
74	42528	5
74	969	5
74	6947	1
74	95047	1
74	90192	5
74	96932	1
75	95072	5
75	95815	4
75	98317	4
75	94982	4
75	90392	4
75	97742	4
75	92588	1
75	97740	5
75	94075	1
75	94986	5
76	90404	4
76	11174	4
76	40664	3
76	22768	4
76	171	4
76	15228	4
76	6231	4
76	30433	4
76	584	4
76	44762	3
76	36965	5
76	92229	4
76	12598	5
76	94929	4
76	93490	4
76	12007	4
76	3871	5
76	453	4
76	664	5
76	36551	1
76	38525	4
76	11606	3
76	1107	5
76	10609	5
76	65371	5
76	95042	3
76	8107	5
76	5514	5
76	1051	5
76	58107	2
76	8620	4
76	38245	4
76	92166	5
76	24367	4
76	80897	4
76	3545	5
76	149	4
76	95017	5
76	50572	4
76	23892	5
76	5258	5
76	87468	4
76	525	5
76	394	5
76	90388	5
76	15070	4
76	12171	3
76	89585	5
76	33671	3
76	44111	3
76	14181	5
76	2801	3
76	37958	5
76	439	5
76	95034	5
76	437	4
76	50728	4
76	92043	5
76	15867	4
76	84649	5
76	41397	4
76	95508	4
76	21479	5
76	20121	4
76	12005	5
76	39686	3
76	2006	5
76	588	3
76	726	4
76	40257	4
76	17987	3
76	41167	4
76	30840	4
76	60646	5
76	58042	3
76	59386	5
76	28513	5
76	20176	5
76	93211	1
76	14287	4
76	82099	5
76	11938	5
76	51636	5
76	83373	5
76	2841	4
76	90395	3
76	18269	3
76	420	5
76	37882	5
76	979	5
76	253	4
76	16125	4
76	47445	4
76	3387	5
76	12006	4
76	2886	4
76	26612	3
76	43376	3
76	472	5
76	11681	3
76	34292	5
76	91465	4
76	51429	4
76	12384	5
76	58111	3
76	27189	4
76	104339	5
76	984	4
76	11502	5
76	66009	4
76	10402	5
76	13818	4
76	51454	3
76	90195	3
76	34713	5
76	621	5
76	12148	5
76	771	4
76	37124	5
76	12008	4
76	90276	4
76	16784	4
77	40261	5
77	87664	5
77	14738	5
77	22448	5
77	90392	5
77	98011	1
77	31254	5
77	90388	4
77	1003	5
77	93211	3
77	94929	3
77	98319	4
77	33641	5
77	331	5
77	19057	5
77	876	5
77	58151	5
77	95045	5
77	988	3
77	51047	5
78	38315	5
78	331	5
78	36370	5
78	90190	5
78	90	4
78	244	5
78	51640	5
78	95025	5
78	90808	5
78	93211	4
78	243	5
78	670	5
78	51401	5
79	104398	5
79	105909	5
79	96984	5
79	101893	5
79	103154	5
79	105911	5
79	97609	5
79	100726	5
79	101892	5
79	105914	5
79	100846	5
79	103147	5
79	104404	5
80	233	5
80	90392	4
80	23892	3
80	87663	5
80	91465	3
80	90963	1
80	90388	4
80	12384	5
80	14332	1
80	1297	2
80	90398	5
80	1011	5
80	95948	1
80	103474	1
80	98164	1
80	93211	3
80	71	4
80	95015	2
80	87672	1
80	34713	5
80	11326	4
80	22098	1
80	32499	5
80	58101	2
80	58040	3
80	96932	5
80	82062	5
81	91136	4
81	51428	4
81	90193	4
81	97590	5
81	94978	4
81	94019	2
81	95276	5
81	95053	5
81	94929	4
81	93211	4
81	94951	4
81	94939	5
81	95010	5
81	3734	5
81	97165	4
81	1107	5
81	97742	4
81	97585	4
81	90396	4
81	82289	3
81	100300	4
81	92930	4
81	87664	4
81	96245	4
81	95529	5
81	90392	5
81	95017	5
81	87468	5
81	101744	5
81	12384	5
81	90388	4
81	91465	4
81	94949	4
81	96070	4
81	95072	5
81	95815	4
81	95015	4
81	98319	5
81	98162	4
81	96522	5
81	96250	5
81	94997	4
81	94982	4
81	90802	5
81	95057	5
81	92926	4
81	95530	4
81	95045	5
81	90730	4
81	95036	5
81	95047	4
81	96932	5
82	94939	5
82	92930	4
82	98162	4
82	96522	3
82	28392	5
82	95529	4
82	94982	4
82	90392	5
82	94978	4
82	91465	4
82	90396	4
82	95047	5
82	82062	4
83	94939	5
83	95072	3
83	95015	4
83	95063	5
83	95010	4
83	95529	5
83	95017	5
83	101744	4
83	90388	4
83	94019	5
83	94949	4
83	95045	5
83	95948	1
83	93211	1
83	95047	5
83	96932	3
83	96070	1
84	100300	5
84	92930	3
84	96922	3
84	90392	4
84	97900	4
84	90186	2
84	90388	5
84	94949	5
84	95045	5
84	90396	5
84	95047	5
85	26575	4
85	233	5
85	15947	5
85	13893	5
85	9004	2
85	94019	4
85	90810	3
85	93211	5
85	11226	4
85	92167	4
85	81378	4
85	13255	5
85	92236	5
85	97742	2
85	87679	5
85	96246	4
85	83147	2
85	9837	5
85	90396	5
85	9839	4
85	94986	1
85	211	3
85	90392	5
85	95017	3
85	91047	5
85	91465	4
85	101744	5
85	90388	5
85	94949	2
85	41529	4
85	90188	5
85	98164	1
85	10413	5
85	96070	3
85	95072	2
85	9840	5
85	1838	5
85	96248	2
85	94982	4
85	13895	5
85	15152	5
85	95045	5
85	95047	5
85	9700	4
85	5749	5
85	612	3
86	95015	5
86	96522	5
86	95063	4
86	97742	4
86	91465	3
86	94019	4
86	95045	5
86	93211	4
86	95047	5
86	96394	4
86	96070	5
87	96252	5
87	22448	1
87	368	5
87	25198	1
87	17199	1
87	50888	1
87	15245	1
87	69827	5
87	96934	5
87	24702	1
87	90804	1
87	16350	5
87	21075	1
87	89421	5
87	87698	1
87	51551	5
87	49214	1
87	15246	1
87	22402	1
87	33643	5
87	61132	5
87	54908	1
87	51577	1
87	26664	1
87	84692	5
87	51601	5
87	46822	1
87	26887	1
87	44110	1
87	44289	1
88	1009	5
88	37107	5
88	233	2
88	51428	5
88	91915	4
88	90266	5
88	367	5
88	92229	4
88	86970	3
88	684	5
88	91356	5
88	93372	4
88	82534	5
88	28159	5
88	91483	4
88	87679	5
88	335	4
88	95025	5
88	90396	5
88	954	5
88	82062	5
88	37411	5
88	92231	4
88	90189	5
88	52549	5
88	90392	2
88	91047	5
88	92914	4
